ENSMUSG00000020015	Cdk17	Gene Expression
ENSMUSG00000008398	Elk3	Gene Expression
ENSMUSG00000015889	Lta4h	Gene Expression
ENSMUSG00000020017	Hal	Gene Expression
ENSMUSG00000015890	Amdhd1	Gene Expression
ENSMUSG00000036168	Ccdc38	Gene Expression
ENSMUSG00000020018	Snrpf	Gene Expression
ENSMUSG00000020019	Ntn4	Gene Expression
ENSMUSG00000020020	Usp44	Gene Expression
ENSMUSG00000036112	Metap2	Gene Expression
ENSMUSG00000036099	Vezt	Gene Expression
ENSMUSG00000020021	Fgd6	Gene Expression
ENSMUSG00000005897	Nr2c1	Gene Expression
ENSMUSG00000020022	Ndufa12	Gene Expression
ENSMUSG00000020023	Tmcc3	Gene Expression
ENSMUSG00000020024	Cep83	Gene Expression
ENSMUSG00000074785	Plxnc1	Gene Expression
ENSMUSG00000045867	Cradd	Gene Expression
ENSMUSG00000020027	Socs2	Gene Expression
ENSMUSG00000074781	Ube2n	Gene Expression
ENSMUSG00000020029	Nudt4	Gene Expression
ENSMUSG00000074780	Anapc15-ps	Gene Expression
ENSMUSG00000036499	Eea1	Gene Expression
ENSMUSG00000036478	Btg1	Gene Expression
ENSMUSG00000019929	Dcn	Gene Expression
ENSMUSG00000036446	Lum	Gene Expression
ENSMUSG00000019932	Kera	Gene Expression
ENSMUSG00000019936	Epyc	Gene Expression
ENSMUSG00000047025	Ccer1	Gene Expression
ENSMUSG00000019943	Atp2b1	Gene Expression
ENSMUSG00000019952	Poc1b	Gene Expression
ENSMUSG00000090035	Galnt4	Gene Expression
ENSMUSG00000055108	Phxr2	Gene Expression
ENSMUSG00000019960	Dusp6	Gene Expression
ENSMUSG00000046934	Csl	Gene Expression
ENSMUSG00000019966	Kitl	Gene Expression
ENSMUSG00000036676	Tmtc3	Gene Expression
ENSMUSG00000019971	Cep290	Gene Expression
ENSMUSG00000019888	Mgat4c	Gene Expression
ENSMUSG00000019890	Nts	Gene Expression
ENSMUSG00000044921	Rassf9	Gene Expression
ENSMUSG00000036602	Alx1	Gene Expression
ENSMUSG00000019892	Lrriq1	Gene Expression
ENSMUSG00000019894	Slc6a15	Gene Expression
ENSMUSG00000036019	Tmtc2	Gene Expression
ENSMUSG00000036009	Mettl25	Gene Expression
ENSMUSG00000019897	Ccdc59	Gene Expression
ENSMUSG00000053825	Ppfia2	Gene Expression
ENSMUSG00000035948	Acss3	Gene Expression
ENSMUSG00000019906	Lin7a	Gene Expression
ENSMUSG00000000435	Myf5	Gene Expression
ENSMUSG00000035923	Myf6	Gene Expression
ENSMUSG00000035916	Ptprq	Gene Expression
ENSMUSG00000091455	Otogl	Gene Expression
ENSMUSG00000019907	Ppp1r12a	Gene Expression
ENSMUSG00000035873	Pawr	Gene Expression
ENSMUSG00000035864	Syt1	Gene Expression
ENSMUSG00000020181	Nav3	Gene Expression
ENSMUSG00000020185	E2f7	Gene Expression
ENSMUSG00000020186	Csrp2	Gene Expression
ENSMUSG00000035798	Zdhhc17	Gene Expression
ENSMUSG00000020189	Osbpl8	Gene Expression
ENSMUSG00000035759	Bbs10	Gene Expression
ENSMUSG00000058799	Nap1l1	Gene Expression
ENSMUSG00000020205	Phlda1	Gene Expression
ENSMUSG00000063334	Krr1	Gene Expression
ENSMUSG00000056888	Glipr1	Gene Expression
ENSMUSG00000020213	Glipr1l1	Gene Expression
ENSMUSG00000020214	Glipr1l2	Gene Expression
ENSMUSG00000112611	Glipr1l3	Gene Expression
ENSMUSG00000035694	Caps2	Gene Expression
ENSMUSG00000035681	Kcnc2	Gene Expression
ENSMUSG00000074748	Atxn7l3b	Gene Expression
ENSMUSG00000050663	Trhde	Gene Expression
ENSMUSG00000006764	Tph2	Gene Expression
ENSMUSG00000020130	Tbc1d15	Gene Expression
ENSMUSG00000020132	Rab21	Gene Expression
ENSMUSG00000069520	Tmem19	Gene Expression
ENSMUSG00000020137	Thap2	Gene Expression
ENSMUSG00000034163	Zfc3h1	Gene Expression
ENSMUSG00000020140	Lgr5	Gene Expression
ENSMUSG00000034127	Tspan8	Gene Expression
ENSMUSG00000020151	Ptprr	Gene Expression
ENSMUSG00000074734	Taf7l2	Gene Expression
ENSMUSG00000020154	Ptprb	Gene Expression
ENSMUSG00000054934	Kcnmb4	Gene Expression
ENSMUSG00000020166	Cnot2	Gene Expression
ENSMUSG00000034057	Myrfl	Gene Expression
ENSMUSG00000064181	Rab3ip	Gene Expression
ENSMUSG00000020169	Best3	Gene Expression
ENSMUSG00000060187	Lrrc10	Gene Expression
ENSMUSG00000034024	Cct2	Gene Expression
ENSMUSG00000020170	Frs2	Gene Expression
ENSMUSG00000020171	Yeats4	Gene Expression
ENSMUSG00000069516	Lyz2	Gene Expression
ENSMUSG00000069515	Lyz1	Gene Expression
ENSMUSG00000055531	Cpsf6	Gene Expression
ENSMUSG00000020183	Cpm	Gene Expression
ENSMUSG00000020184	Mdm2	Gene Expression
ENSMUSG00000060181	Slc35e3	Gene Expression
ENSMUSG00000052798	Nup107	Gene Expression
ENSMUSG00000052681	Rap1b	Gene Expression
ENSMUSG00000020212	Mdm1	Gene Expression
ENSMUSG00000074695	Il22	Gene Expression
ENSMUSG00000055170	Ifng	Gene Expression
ENSMUSG00000028630	Dyrk2	Gene Expression
ENSMUSG00000020114	Cand1	Gene Expression
ENSMUSG00000034813	Grip1	Gene Expression
ENSMUSG00000020228	Helb	Gene Expression
ENSMUSG00000020227	Irak3	Gene Expression
ENSMUSG00000020225	Tmbim4	Gene Expression
ENSMUSG00000020224	Llph	Gene Expression
ENSMUSG00000056758	Hmga2	Gene Expression
ENSMUSG00000051236	Msrb3	Gene Expression
ENSMUSG00000048661	Lemd3	Gene Expression
ENSMUSG00000020218	Wif1	Gene Expression
ENSMUSG00000052302	Tbc1d30	Gene Expression
ENSMUSG00000034707	Gns	Gene Expression
ENSMUSG00000025795	Rassf3	Gene Expression
ENSMUSG00000020115	Tbk1	Gene Expression
ENSMUSG00000034667	Xpot	Gene Expression
ENSMUSG00000020121	Srgap1	Gene Expression
ENSMUSG00000034620	Rxylt1	Gene Expression
ENSMUSG00000020123	Avpr1a	Gene Expression
ENSMUSG00000034613	Ppm1h	Gene Expression
ENSMUSG00000034602	Mon2	Gene Expression
ENSMUSG00000020124	Usp15	Gene Expression
ENSMUSG00000044071	Tafa2	Gene Expression
ENSMUSG00000020102	Slc16a7	Gene Expression
ENSMUSG00000020105	Lrig3	Gene Expression
ENSMUSG00000025436	Atp23	Gene Expression
ENSMUSG00000078429	Ctdsp2	Gene Expression
ENSMUSG00000025432	Avil	Gene Expression
ENSMUSG00000040521	Tsfm	Gene Expression
ENSMUSG00000080115	Eef1akmt3	Gene Expression
ENSMUSG00000006732	Mettl1	Gene Expression
ENSMUSG00000006724	Cyp27b1	Gene Expression
ENSMUSG00000040502	March9	Gene Expression
ENSMUSG00000006728	Cdk4	Gene Expression
ENSMUSG00000006736	Tspan31	Gene Expression
ENSMUSG00000025422	Agap2	Gene Expression
ENSMUSG00000040462	Os9	Gene Expression
ENSMUSG00000006731	B4galnt1	Gene Expression
ENSMUSG00000040441	Slc26a10	Gene Expression
ENSMUSG00000019467	Arhgef25	Gene Expression
ENSMUSG00000040415	Dtx3	Gene Expression
ENSMUSG00000025417	Pip4k2c	Gene Expression
ENSMUSG00000074657	Kif5a	Gene Expression
ENSMUSG00000025410	Dctn2	Gene Expression
ENSMUSG00000025409	Mbd6	Gene Expression
ENSMUSG00000025408	Ddit3	Gene Expression
ENSMUSG00000040354	Mars	Gene Expression
ENSMUSG00000040345	Arhgap9	Gene Expression
ENSMUSG00000025407	Gli1	Gene Expression
ENSMUSG00000047492	Inhbe	Gene Expression
ENSMUSG00000025405	Inhbc	Gene Expression
ENSMUSG00000025404	R3hdm2	Gene Expression
ENSMUSG00000040287	Stac3	Gene Expression
ENSMUSG00000040280	Ndufa4l2	Gene Expression
ENSMUSG00000025403	Shmt2	Gene Expression
ENSMUSG00000040258	Nxph4	Gene Expression
ENSMUSG00000040249	Lrp1	Gene Expression
ENSMUSG00000002147	Stat6	Gene Expression
ENSMUSG00000025402	Nab2	Gene Expression
ENSMUSG00000040195	Nemp1	Gene Expression
ENSMUSG00000025401	Myo1a	Gene Expression
ENSMUSG00000025400	Tac2	Gene Expression
ENSMUSG00000044617	Zbtb39	Gene Expression
ENSMUSG00000058396	Gpr182	Gene Expression
ENSMUSG00000089789	Rdh1	Gene Expression
ENSMUSG00000069456	Rdh16	Gene Expression
ENSMUSG00000054052	Rdh19	Gene Expression
ENSMUSG00000074639	Rdh16f2	Gene Expression
ENSMUSG00000040134	Rdh7	Gene Expression
ENSMUSG00000040127	Sdr9c7	Gene Expression
ENSMUSG00000025396	Hsd17b6	Gene Expression
ENSMUSG00000025395	Prim1	Gene Expression
ENSMUSG00000061315	Naca	Gene Expression
ENSMUSG00000071072	Ptges3	Gene Expression
ENSMUSG00000025393	Atp5b	Gene Expression
ENSMUSG00000040054	Baz2a	Gene Expression
ENSMUSG00000040043	Rbms2	Gene Expression
ENSMUSG00000044005	Gls2	Gene Expression
ENSMUSG00000051346	Spryd4	Gene Expression
ENSMUSG00000025389	Mip	Gene Expression
ENSMUSG00000039994	Timeless	Gene Expression
ENSMUSG00000051716	Apon	Gene Expression
ENSMUSG00000047631	Apof	Gene Expression
ENSMUSG00000040033	Stat2	Gene Expression
ENSMUSG00000025383	Il23a	Gene Expression
ENSMUSG00000005682	Pan2	Gene Expression
ENSMUSG00000025381	Cnpy2	Gene Expression
ENSMUSG00000039914	Coq10a	Gene Expression
ENSMUSG00000014498	Ankrd52	Gene Expression
ENSMUSG00000039878	Slc39a5	Gene Expression
ENSMUSG00000025374	Nabp2	Gene Expression
ENSMUSG00000025373	Rnf41	Gene Expression
ENSMUSG00000025369	Smarcc2	Gene Expression
ENSMUSG00000090841	Myl6	Gene Expression
ENSMUSG00000039824	Myl6b	Gene Expression
ENSMUSG00000025366	Esyt1	Gene Expression
ENSMUSG00000039810	Zc3h10	Gene Expression
ENSMUSG00000025364	Pa2g4	Gene Expression
ENSMUSG00000018166	Erbb3	Gene Expression
ENSMUSG00000002578	Ikzf4	Gene Expression
ENSMUSG00000049858	Suox	Gene Expression
ENSMUSG00000000711	Rab5b	Gene Expression
ENSMUSG00000025358	Cdk2	Gene Expression
ENSMUSG00000025359	Pmel	Gene Expression
ENSMUSG00000025357	Dgka	Gene Expression
ENSMUSG00000064030	Pym1	Gene Expression
ENSMUSG00000025355	Mmp19	Gene Expression
ENSMUSG00000047090	Tmem198b	Gene Expression
ENSMUSG00000025354	Dnajc14	Gene Expression
ENSMUSG00000078427	Sarnp	Gene Expression
ENSMUSG00000025353	Ormdl2	Gene Expression
ENSMUSG00000025352	Gdf11	Gene Expression
ENSMUSG00000025351	Cd63	Gene Expression
ENSMUSG00000025350	Rdh5	Gene Expression
ENSMUSG00000090247	Bloc1s1	Gene Expression
ENSMUSG00000025348	Itga7	Gene Expression
ENSMUSG00000025347	Mettl7b	Gene Expression
ENSMUSG00000069430	Olfr9	Gene Expression
ENSMUSG00000063374	Olfr763	Gene Expression
ENSMUSG00000107648	Olfr764-ps1	Gene Expression
ENSMUSG00000107748	Olfr766-ps1	Gene Expression
ENSMUSG00000059762	Olfr767	Gene Expression
ENSMUSG00000050198	Olfr768	Gene Expression
ENSMUSG00000042801	Olfr769	Gene Expression
ENSMUSG00000047868	Olfr770	Gene Expression
ENSMUSG00000061367	Olfr771	Gene Expression
ENSMUSG00000107662	Olfr772	Gene Expression
ENSMUSG00000096229	Olfr774	Gene Expression
ENSMUSG00000096220	Olfr775	Gene Expression
ENSMUSG00000095483	Olfr776	Gene Expression
ENSMUSG00000062914	Olfr777	Gene Expression
ENSMUSG00000049573	Olfr780	Gene Expression
ENSMUSG00000095138	Olfr781	Gene Expression
ENSMUSG00000094347	Olfr784	Gene Expression
ENSMUSG00000111732	Olfr785	Gene Expression
ENSMUSG00000095696	Olfr786	Gene Expression
ENSMUSG00000096497	Olfr787	Gene Expression
ENSMUSG00000049217	Olfr788	Gene Expression
ENSMUSG00000111273	Olfr789	Gene Expression
ENSMUSG00000044025	Olfr790	Gene Expression
ENSMUSG00000047626	Olfr791	Gene Expression
ENSMUSG00000094496	Olfr792	Gene Expression
ENSMUSG00000044293	Olfr794	Gene Expression
ENSMUSG00000052012	Olfr796	Gene Expression
ENSMUSG00000095002	Olfr798	Gene Expression
ENSMUSG00000094734	Olfr799	Gene Expression
ENSMUSG00000108114	Olfr800	Gene Expression
ENSMUSG00000058513	Olfr801	Gene Expression
ENSMUSG00000093866	Olfr802	Gene Expression
ENSMUSG00000046041	Olfr803	Gene Expression
ENSMUSG00000096858	Olfr805	Gene Expression
ENSMUSG00000071065	Olfr806	Gene Expression
ENSMUSG00000050478	Olfr807	Gene Expression
ENSMUSG00000049894	Olfr808	Gene Expression
ENSMUSG00000050251	Olfr809	Gene Expression
ENSMUSG00000069421	Olfr810	Gene Expression
ENSMUSG00000063173	Olfr811	Gene Expression
ENSMUSG00000049052	Olfr812	Gene Expression
ENSMUSG00000052818	Olfr813	Gene Expression
ENSMUSG00000059134	Olfr814	Gene Expression
ENSMUSG00000061961	Olfr815	Gene Expression
ENSMUSG00000063715	Olfr816	Gene Expression
ENSMUSG00000058071	Olfr818	Gene Expression
ENSMUSG00000094295	Olfr819	Gene Expression
ENSMUSG00000048745	Olfr820	Gene Expression
ENSMUSG00000044897	Olfr821	Gene Expression
ENSMUSG00000058251	Olfr822	Gene Expression
ENSMUSG00000096747	Olfr823	Gene Expression
ENSMUSG00000058084	Olfr825	Gene Expression
ENSMUSG00000059862	Olfr826	Gene Expression
ENSMUSG00000045559	Olfr827	Gene Expression
ENSMUSG00000048015	Neurod4	Gene Expression
ENSMUSG00000034833	Tespa1	Gene Expression
ENSMUSG00000070601	Vmn2r84	Gene Expression
ENSMUSG00000092048	Vmn2r85	Gene Expression
ENSMUSG00000092162	Vmn2r86	Gene Expression
ENSMUSG00000091511	Vmn2r87	Gene Expression
ENSMUSG00000023764	Sfi1	Gene Expression
ENSMUSG00000020457	Drg1	Gene Expression
ENSMUSG00000020454	Eif4enif1	Gene Expression
ENSMUSG00000020453	Patz1	Gene Expression
ENSMUSG00000034614	Pik3ip1	Gene Expression
ENSMUSG00000020451	Limk2	Gene Expression
ENSMUSG00000020448	Rnf185	Gene Expression
ENSMUSG00000034579	Pla2g3	Gene Expression
ENSMUSG00000034570	Inpp5j	Gene Expression
ENSMUSG00000075702	Selenom	Gene Expression
ENSMUSG00000020439	Smtn	Gene Expression
ENSMUSG00000034543	Morc2a	Gene Expression
ENSMUSG00000020435	Osbp2	Gene Expression
ENSMUSG00000047205	Dusp18	Gene Expression
ENSMUSG00000048807	Slc35e4	Gene Expression
ENSMUSG00000020432	Tcn2	Gene Expression
ENSMUSG00000049721	Gal3st1	Gene Expression
ENSMUSG00000019368	Sec14l4	Gene Expression
ENSMUSG00000054986	Sec14l3	Gene Expression
ENSMUSG00000004748	Mtfp1	Gene Expression
ENSMUSG00000003585	Sec14l2	Gene Expression
ENSMUSG00000003581	Rnf215	Gene Expression
ENSMUSG00000051427	Ccdc157	Gene Expression
ENSMUSG00000002129	Sf3a1	Gene Expression
ENSMUSG00000034412	Tbc1d10a	Gene Expression
ENSMUSG00000020424	Castor1	Gene Expression
ENSMUSG00000058755	Osm	Gene Expression
ENSMUSG00000034394	Lif	Gene Expression
ENSMUSG00000020419	Hormad2	Gene Expression
ENSMUSG00000034354	Mtmr3	Gene Expression
ENSMUSG00000020412	Ascc2	Gene Expression
ENSMUSG00000059534	Uqcr10	Gene Expression
ENSMUSG00000009076	Zmat5	Gene Expression
ENSMUSG00000009075	Cabp7	Gene Expression
ENSMUSG00000009073	Nf2	Gene Expression
ENSMUSG00000034285	Nipsnap1	Gene Expression
ENSMUSG00000034274	Thoc5	Gene Expression
ENSMUSG00000020396	Nefh	Gene Expression
ENSMUSG00000009090	Ap1b1	Gene Expression
ENSMUSG00000034201	Gas2l1	Gene Expression
ENSMUSG00000034209	Rasl10a	Gene Expression
ENSMUSG00000009079	Ewsr1	Gene Expression
ENSMUSG00000034175	Rhbdd3	Gene Expression
ENSMUSG00000034164	Emid1	Gene Expression
ENSMUSG00000020393	Kremen1	Gene Expression
ENSMUSG00000041961	Znrf3	Gene Expression
ENSMUSG00000020484	Xbp1	Gene Expression
ENSMUSG00000020482	Ccdc117	Gene Expression
ENSMUSG00000020481	Ankrd36	Gene Expression
ENSMUSG00000049680	Urgcp	Gene Expression
ENSMUSG00000020476	Dbnl	Gene Expression
ENSMUSG00000020475	Pgam2	Gene Expression
ENSMUSG00000020474	Polm	Gene Expression
ENSMUSG00000020473	Aebp1	Gene Expression
ENSMUSG00000020471	Pold2	Gene Expression
ENSMUSG00000020469	Myl7	Gene Expression
ENSMUSG00000041798	Gck	Gene Expression
ENSMUSG00000002741	Ykt6	Gene Expression
ENSMUSG00000057897	Camk2b	Gene Expression
ENSMUSG00000053838	Nudcd3	Gene Expression
ENSMUSG00000020447	Npc1l1	Gene Expression
ENSMUSG00000004393	Ddx56	Gene Expression
ENSMUSG00000004394	Tmed4	Gene Expression
ENSMUSG00000020456	Ogdh	Gene Expression
ENSMUSG00000041164	Zmiz2	Gene Expression
ENSMUSG00000071866	Ppia	Gene Expression
ENSMUSG00000041126	H2afv	Gene Expression
ENSMUSG00000094483	Purb	Gene Expression
ENSMUSG00000020437	Myo1g	Gene Expression
ENSMUSG00000000378	Ccm2	Gene Expression
ENSMUSG00000041073	Nacad	Gene Expression
ENSMUSG00000000384	Tbrg4	Gene Expression
ENSMUSG00000000381	Wap	Gene Expression
ENSMUSG00000041046	Ramp3	Gene Expression
ENSMUSG00000020431	Adcy1	Gene Expression
ENSMUSG00000087512	Cccd201	Gene Expression
ENSMUSG00000020429	Igfbp1	Gene Expression
ENSMUSG00000020427	Igfbp3	Gene Expression
ENSMUSG00000020422	Tns3	Gene Expression
ENSMUSG00000046634	Pkd1l1	Gene Expression
ENSMUSG00000020413	Hus1	Gene Expression
ENSMUSG00000040985	Sun3	Gene Expression
ENSMUSG00000020407	Upp1	Gene Expression
ENSMUSG00000004668	Abca13	Gene Expression
ENSMUSG00000050830	Vwc2	Gene Expression
ENSMUSG00000020193	Zpbp	Gene Expression
ENSMUSG00000020191	Spata48	Gene Expression
ENSMUSG00000018654	Ikzf1	Gene Expression
ENSMUSG00000035455	Fignl1	Gene Expression
ENSMUSG00000020182	Ddc	Gene Expression
ENSMUSG00000020176	Grb10	Gene Expression
ENSMUSG00000020173	Cobl	Gene Expression
ENSMUSG00000084135	Pom121l12	Gene Expression
ENSMUSG00000048834	Vstm2a	Gene Expression
ENSMUSG00000078974	Sec61g	Gene Expression
ENSMUSG00000020122	Egfr	Gene Expression
ENSMUSG00000044966	Fbxo48	Gene Expression
ENSMUSG00000020120	Plek	Gene Expression
ENSMUSG00000044629	Cnrip1	Gene Expression
ENSMUSG00000033953	Ppp3r1	Gene Expression
ENSMUSG00000078970	Wdr92	Gene Expression
ENSMUSG00000020116	Pno1	Gene Expression
ENSMUSG00000000581	C1d	Gene Expression
ENSMUSG00000016984	Etaa1	Gene Expression
ENSMUSG00000020160	Meis1	Gene Expression
ENSMUSG00000045671	Spred2	Gene Expression
ENSMUSG00000020152	Actr2	Gene Expression
ENSMUSG00000020149	Rab1a	Gene Expression
ENSMUSG00000044066	Cep68	Gene Expression
ENSMUSG00000020142	Slc1a4	Gene Expression
ENSMUSG00000049800	Sertad2	Gene Expression
ENSMUSG00000049659	Aftph	Gene Expression
ENSMUSG00000042363	Lgalsl	Gene Expression
ENSMUSG00000020134	Peli1	Gene Expression
ENSMUSG00000020128	Vps54	Gene Expression
ENSMUSG00000001891	Ugp2	Gene Expression
ENSMUSG00000020321	Mdh1	Gene Expression
ENSMUSG00000020319	Wdpcp	Gene Expression
ENSMUSG00000005917	Otx1	Gene Expression
ENSMUSG00000042302	Ehbp1	Gene Expression
ENSMUSG00000049904	Tmem17	Gene Expression
ENSMUSG00000051650	B3gnt2	Gene Expression
ENSMUSG00000051355	Commd1	Gene Expression
ENSMUSG00000044068	Zrsr1	Gene Expression
ENSMUSG00000007739	Cct4	Gene Expression
ENSMUSG00000049811	Fam161a	Gene Expression
ENSMUSG00000020290	Xpo1	Gene Expression
ENSMUSG00000056342	Usp34	Gene Expression
ENSMUSG00000020288	Ahsa2	Gene Expression
ENSMUSG00000020283	Pex13	Gene Expression
ENSMUSG00000020280	Pus10	Gene Expression
ENSMUSG00000020275	Rel	Gene Expression
ENSMUSG00000020273	Papolg	Gene Expression
ENSMUSG00000000861	Bcl11a	Gene Expression
ENSMUSG00000004018	Fancl	Gene Expression
ENSMUSG00000064090	Vrk2	Gene Expression
ENSMUSG00000032878	Ccdc85a	Gene Expression
ENSMUSG00000020467	Efemp1	Gene Expression
ENSMUSG00000020464	Pnpt1	Gene Expression
ENSMUSG00000020463	Ppp4r3b	Gene Expression
ENSMUSG00000020462	Cfap36	Gene Expression
ENSMUSG00000032740	Ccdc88a	Gene Expression
ENSMUSG00000032673	Prorsd1	Gene Expression
ENSMUSG00000020459	Mtif2	Gene Expression
ENSMUSG00000020461	Clhc1	Gene Expression
ENSMUSG00000020458	Rtn4	Gene Expression
ENSMUSG00000044072	Eml6	Gene Expression
ENSMUSG00000020315	Sptbn1	Gene Expression
ENSMUSG00000060923	Acyp2	Gene Expression
ENSMUSG00000040850	Psme4	Gene Expression
ENSMUSG00000043999	Gpr75	Gene Expression
ENSMUSG00000020305	Asb3	Gene Expression
ENSMUSG00000020311	Erlec1	Gene Expression
ENSMUSG00000020309	Chac2	Gene Expression
ENSMUSG00000020303	Stc2	Gene Expression
ENSMUSG00000044502	Bod1	Gene Expression
ENSMUSG00000020300	Cpeb4	Gene Expression
ENSMUSG00000020297	Nsg2	Gene Expression
ENSMUSG00000020279	Il9r	Gene Expression
ENSMUSG00000040767	Snrnp25	Gene Expression
ENSMUSG00000020282	Rhbdf1	Gene Expression
ENSMUSG00000020289	Nprl3	Gene Expression
ENSMUSG00000020287	Mpg	Gene Expression
ENSMUSG00000055609	Hba-x	Gene Expression
ENSMUSG00000069919	Hba-a1	Gene Expression
ENSMUSG00000073063	Hbq1b	Gene Expression
ENSMUSG00000069917	Hba-a2	Gene Expression
ENSMUSG00000020295	Hbq1a	Gene Expression
ENSMUSG00000040711	Sh3pxd2b	Gene Expression
ENSMUSG00000044949	Ubtd2	Gene Expression
ENSMUSG00000044056	Efcab9	Gene Expression
ENSMUSG00000020272	Stk10	Gene Expression
ENSMUSG00000020271	Fbxw11	Gene Expression
ENSMUSG00000020270	Smim23	Gene Expression
ENSMUSG00000057967	Fgf18	Gene Expression
ENSMUSG00000057113	Npm1	Gene Expression
ENSMUSG00000040610	Tlx3	Gene Expression
ENSMUSG00000040594	Ranbp17	Gene Expression
ENSMUSG00000020159	Gabrp	Gene Expression
ENSMUSG00000053519	Kcnip1	Gene Expression
ENSMUSG00000020155	Kcnmb1	Gene Expression
ENSMUSG00000002699	Lcp2	Gene Expression
ENSMUSG00000047861	Foxi1	Gene Expression
ENSMUSG00000020143	Dock2	Gene Expression
ENSMUSG00000069911	Insyn2b	Gene Expression
ENSMUSG00000069910	Spdl1	Gene Expression
ENSMUSG00000056427	Slit3	Gene Expression
ENSMUSG00000018846	Pank3	Gene Expression
ENSMUSG00000051062	Fbll1	Gene Expression
ENSMUSG00000018848	Rars	Gene Expression
ENSMUSG00000018849	Wwc1	Gene Expression
ENSMUSG00000049336	Tenm2	Gene Expression
ENSMUSG00000042032	Mat2b	Gene Expression
ENSMUSG00000020330	Hmmr	Gene Expression
ENSMUSG00000020328	Nudcd2	Gene Expression
ENSMUSG00000020326	Ccng1	Gene Expression
ENSMUSG00000020436	Gabrg2	Gene Expression
ENSMUSG00000010803	Gabra1	Gene Expression
ENSMUSG00000020428	Gabra6	Gene Expression
ENSMUSG00000007653	Gabrb2	Gene Expression
ENSMUSG00000055415	Atp10b	Gene Expression
ENSMUSG00000020415	Pttg1	Gene Expression
ENSMUSG00000020409	Slu7	Gene Expression
ENSMUSG00000046491	C1qtnf2	Gene Expression
ENSMUSG00000044707	Ccnjl	Gene Expression
ENSMUSG00000020405	Fabp6	Gene Expression
ENSMUSG00000044950	Pwwp2a	Gene Expression
ENSMUSG00000041278	Ttc1	Gene Expression
ENSMUSG00000050541	Adra1b	Gene Expression
ENSMUSG00000004296	Il12b	Gene Expression
ENSMUSG00000041231	Ublcp1	Gene Expression
ENSMUSG00000019189	Rnf145	Gene Expression
ENSMUSG00000057098	Ebf1	Gene Expression
ENSMUSG00000006169	Clint1	Gene Expression
ENSMUSG00000044847	Lsm11	Gene Expression
ENSMUSG00000011254	Thg1l	Gene Expression
ENSMUSG00000040489	Sox30	Gene Expression
ENSMUSG00000011256	Adam19	Gene Expression
ENSMUSG00000020411	Nipal4	Gene Expression
ENSMUSG00000020340	Cyfip2	Gene Expression
ENSMUSG00000048721	Fndc9	Gene Expression
ENSMUSG00000020395	Itk	Gene Expression
ENSMUSG00000020401	Fam71b	Gene Expression
ENSMUSG00000020397	Med7	Gene Expression
ENSMUSG00000020399	Havcr2	Gene Expression
ENSMUSG00000046974	BC053393	Gene Expression
ENSMUSG00000064010	Dppa1	Gene Expression
ENSMUSG00000040413	Timd2	Gene Expression
ENSMUSG00000040405	Havcr1	Gene Expression
ENSMUSG00000055546	Timd4	Gene Expression
ENSMUSG00000020354	Sgcd	Gene Expression
ENSMUSG00000020372	Rack1	Gene Expression
ENSMUSG00000040365	Trim41	Gene Expression
ENSMUSG00000040350	Trim7	Gene Expression
ENSMUSG00000046879	Irgm1	Gene Expression
ENSMUSG00000078153	Psme2b	Gene Expression
ENSMUSG00000040328	Olfr56	Gene Expression
ENSMUSG00000078922	Tgtp1	Gene Expression
ENSMUSG00000078921	Tgtp2	Gene Expression
ENSMUSG00000078920	Ifi47	Gene Expression
ENSMUSG00000047511	Olfr1396	Gene Expression
ENSMUSG00000050763	Olfr1395	Gene Expression
ENSMUSG00000048378	Olfr1394	Gene Expression
ENSMUSG00000040283	Btnl9	Gene Expression
ENSMUSG00000046311	Zfp62	Gene Expression
ENSMUSG00000020346	Mgat1	Gene Expression
ENSMUSG00000059864	Olfr1393	Gene Expression
ENSMUSG00000101750	Olfr1392	Gene Expression
ENSMUSG00000100923	Olfr10	Gene Expression
ENSMUSG00000101874	Olfr1391	Gene Expression
ENSMUSG00000045421	Olfr1390	Gene Expression
ENSMUSG00000107573	Olfr1389	Gene Expression
ENSMUSG00000047702	Olfr1388	Gene Expression
ENSMUSG00000063386	Olfr1387	Gene Expression
ENSMUSG00000108167	Olfr1386	Gene Expression
ENSMUSG00000059729	Olfr1385	Gene Expression
ENSMUSG00000044170	Olfr1384	Gene Expression
ENSMUSG00000107417	Olfr1383	Gene Expression
ENSMUSG00000107645	Olfr1380	Gene Expression
ENSMUSG00000020357	Flt4	Gene Expression
ENSMUSG00000064057	Scgb3a1	Gene Expression
ENSMUSG00000020362	Cnot6	Gene Expression
ENSMUSG00000020363	Gfpt2	Gene Expression
ENSMUSG00000020366	Mapk9	Gene Expression
ENSMUSG00000020374	Rasgef1c	Gene Expression
ENSMUSG00000020376	Rnf130	Gene Expression
ENSMUSG00000036644	Tbc1d9b	Gene Expression
ENSMUSG00000020381	Mrnip	Gene Expression
ENSMUSG00000015837	Sqstm1	Gene Expression
ENSMUSG00000036620	Mgat4b	Gene Expression
ENSMUSG00000020377	Ltc4s	Gene Expression
ENSMUSG00000050567	Maml1	Gene Expression
ENSMUSG00000020368	Canx	Gene Expression
ENSMUSG00000050087	Cby3	Gene Expression
ENSMUSG00000007850	Hnrnph1	Gene Expression
ENSMUSG00000020375	Rufy1	Gene Expression
